Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indicator,School Enrollment In Secondary (% net),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,6/28/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Countries,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Grenada,,,,,,,,,,,,,22.7350502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.59848022,75.67546844,80.35173035,76.87631989,,,,,,,,80.24816132,82.36817932,84.76779175,86.62358093,
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,,,,,,,,,,,,,7.404520035,,8.804940224,9.304659843,,,,13.46788979,12.10072041,,13.42525959,,,,,,,,,,,,,,,,,22.2487793,25.53524017,28.99448967,29.57913017,,,,,,38.13006973,40.21184921,44.40473175,44.72592926,45.34204102,45.61217117,46.01940155,47.33029175,47.11315155,
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,,,,,,,,,,,,53.50782013,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.99481964,,,,,,,,,,75.41240692,,87.32843781,83.19889069,,,,,
High income,,,,,,,,,,,,,,,,,,75.41851044,75.82659149,74.82086945,78.0736084,78.38977051,79.56387329,80.07486725,80.91609955,81.24066162,82.28720856,82.70894623,82.41703033,82.24996185,82.08969116,83.07824707,84.06471252,86.04360962,87.96082306,88.25,88.34999084,88.11914825,87.2709198,87.05789185,87.40943146,87.92549896,87.91760254,89.10315704,89.5974884,90.09201813,89.84327698,89.64936829,89.99111938,90.03231812,90.03331757,90.12754059,90.3189621,90.97293854,91.57362366,92.43798065,92.70107269,
"Hong Kong SAR, China",,,,,,,,,,,,33.70177078,35.11502075,37.02268982,39.41416168,42.7853508,45.07975006,48.04356003,51.20933914,54.97676086,58.01776886,60.32035065,,64.40540314,65.69747162,67.70870972,,,,,,,,,,,76.42028046,,,,,72.07489014,72.08776855,72.57971191,73.46166992,74.43424225,74.93235016,76.23149109,77.42064667,78.31967163,79.21688843,77.8078537,89.30287933,88.02803802,88.16860199,88.58952332,90.69851685,
Honduras,,,,,,,,,,,,,,,,,,,,,,,,24.38104057,,,,,,,,19.89030075,,,,,,,,,,,,,,,,,,,,,,44.48300171,44.74246979,44.33176041,45.4299202,
Heavily indebted poor countries (HIPC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7248497,14.7231102,15.01797009,15.4024601,15.41658974,15.46473026,16.06207085,16.57711983,17.22755051,17.74492073,18.48327065,19.14570045,20.22986031,21.42684937,22.89279938,24.37458992,26.08218002,27.31822014,28.6072998,29.5778904,30.52375984,30.54610062,31.17188072,32.36521149,32.51863861,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.02726746,82.35193634,82.72238922,83.68721008,85.20427704,,88.49308777,,,93.30861664,96.49712372,95.03560638,94.33070374,94.31742096,93.51715088,92.41591644,91.84593201,90.84178925,
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5579834,81.58731842,83.49503326,85.03627777,87.4067688,88.98519135,90.54325867,89.70903015,89.99732208,90.07505798,89.9962616,89.64083862,89.17854309,89.08670044,88.38169861,88.92771912,89.64727783,89.75733948,89.10613251,89.01544952,
IBRD only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.76885986,57.09463882,58.20983887,58.89054871,59.47291946,60.46918869,61.495121,62.48069,63.01964188,64.40016174,65.43092346,65.73539734,67.41980743,69.22872925,70.07241821,71.12846375,72.36208344,72.40442657,71.97940826,
IDA & IBRD total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.495121,49.80686188,50.83880997,51.54018021,52.1561203,53.00482941,53.90430832,54.6205101,55.20856857,56.26316071,57.06697845,57.40155029,58.74917984,59.92028046,60.55194855,61.42348099,62.31969833,62.56433105,62.39199066,
IDA total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.89666939,26.32625008,27.12471962,27.99014091,28.80397034,29.79874992,30.73595047,31.33069038,32.77376175,33.72784042,34.76644135,35.93260956,37.19160843,37.59030914,38.37445068,38.8979187,39.58359146,40.74143982,41.50772858,
IDA blend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.63553047,29.35998917,29.64814949,30.59568024,31.12187004,31.92794991,33.83383179,34.38100815,36.52951813,37.48419952,38.95730972,40.13441086,41.742939,41.73019028,41.89257813,43.46875,44.15802002,45.19316864,45.87084961,
Indonesia,,,,,,,,,,,,,16.30631065,16.60928917,17.09758949,18.44145966,19.30792999,19.6387291,20.86515999,,,,,,,,,42.06824112,,,,,,,,41.83380127,,,,,,49.6058197,50.81472015,53.47288895,54.89294052,53.37319946,57.52257156,64.07939911,62.73535919,63.1717186,65.01271057,71.54521942,73.68222809,75.6446228,76.00987244,76.80703735,,
IDA only,,,,,,,,,,,,,,,,,,14.82192039,15.28635025,15.93286037,16.86709976,16.62698936,17.38293076,18.10238075,18.36631012,18.30315018,18.26085091,18.44426918,18.61475945,18.49156952,18.15406036,18.93824959,19.5313797,20.04915047,20.71850014,21.74365044,22.33995056,22.9479599,23.92276955,24.71467018,25.7789402,26.59721947,27.56318092,28.66976929,29.09980011,29.71283913,30.79620934,31.76457977,32.5959816,33.77656937,34.87746048,35.50984955,36.62236023,36.64281082,37.32799911,38.56093979,39.37685013,
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.76811981,,,,
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,,,,,,,,,,,,62.9221611,64.71328735,68.89942932,71.78130341,73.79429626,74.77181244,75.34163666,75.880867,,78.13591003,,82.54962158,,,,,,,,,75.90782928,77.48226929,,,81.18245697,81.03965759,80.32666016,86.84960175,85.61521149,85.34333038,84.92440796,86.79134369,88.85739899,91.53486633,93.23927307,94.56268311,96.1671524,97.44435883,98.9174118,99.32800293,,99.76139832,,,,,
"Iran, Islamic Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.99723816,77.17938995,80.16336823,82.53443146,79.90354919,80.45231628,72.51547241,,
Iraq,,,,,,,,,,,,,,,,25.77160072,26.26111984,28.62424088,34.34783173,39.67235184,43.18247986,43.72145081,45.07273865,,,40.53585052,,40.5976181,39.25514984,38.53974915,,,,35.19179153,,,,,,30.43014908,32.30929947,,,35.79410934,40.40203094,,,44.81811905,,,,,,,,,,
Iceland,,,,,,,,,,,,,,,,,,72.23603058,,,,,,,,,,,,,,,,,,,,,85.79953003,83.65499878,82.06996918,81.97875214,85.12872314,87.53701019,89.68151855,90.58222961,90.65129852,89.86834717,88.94185638,87.03614044,87.88672638,86.83564758,87.17262268,87.45670319,88.68836975,89.73737335,,
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.05278015,97.91429138,98.93473816,99.61119843,99.66111755,99.90831757,99.77153015,99.73784637,99.38414764,98.69116974,98.39646149,98.04399109,98.05235291,97.37825775,97.79116821,98.37937164,98.83898163,98.58168793,
Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.62561035,86.06195068,87.42942047,89.60752869,90.20252228,91.33457947,91.29194641,92.24902344,92.04013062,94.33403015,94.18045044,95.50662994,93.57871246,93.59091949,95.38150024,95.89354706,96.41529846,,
Jamaica,,,,,,,,,,,,,,,,55.32416153,57.82236862,59.18299103,,,,64.39633942,,61.57376862,59.62681961,60.47385025,58.10955811,,,,,,,,,,,,,81.20305634,76.31941986,75.43269348,75.8213501,75.9046402,80.86792755,80.61045074,,,,,,76.79431915,,72.5704422,72.31876373,71.60487366,72.94254303,
Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.47530365,75.89125061,,79.03025055,79.47688293,78.85798645,76.59146118,80.05103302,,80.68425751,,,77.15898132,,70.76042175,69.17546844,,,
Japan,,,,,,,,,,,,,,,,,,,92.53098297,,,,,,,,,,,94.41422272,,,,,97.76096344,98.62020111,,,,97.16072083,,97.69431305,97.56574249,96.82315826,96.20517731,96.18804932,95.81651306,95.8717804,96.50145721,96.99990082,97.83467865,98.22454071,98.590271,98.83049774,98.69516754,99.31894684,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.73882294,,,,,,93.5460968,,,,91.57392883,92.02387238,92.78572083,92.79965973,96.19519806,98.18566132,97.884552,99.84793091
Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.40282059,,34.76433945,36.33269119,39.10338974,40.84582901,41.79846954,43.95024872,48.66970062,48.32582092,,,,,,,,
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.30023956,80.65278625,80.6087265,80.34825134,,,,,,,81.31529999,82.53199768,85.45250702,
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.60500908,14.87991047,15.61886978,16.83214951,22.26189041,26.50293922,27.45589066,,32.27165985,35.92391968,38.34078979,,,,,,,,,
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,23.33567047,,,,,,,,,,,,,,,,,68.65428162,69.08126831,69.14218903,,,,,,,,,,,,
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",,,,,,,,,,,,35.34032822,39.14934921,42.07868958,45.56467056,49.32281876,53.28467941,56.96509171,60.14453125,63.75170135,68.59455872,72.83556366,,,80.44255829,82.32389832,84.63806915,,,84.62721252,,88.08114624,86.87494659,,,,95.95942688,94.30110168,93.85099792,93.27175903,92.63426208,92.97731018,92.84828949,93.74227142,94.49237061,95.15955353,94.33113861,94.07910156,93.30410767,94.5790329,94.8673172,95.64488983,96.71587372,98.34562683,98.80053711,97.89264679,,
Kuwait,,,,,,,,,,,,53.56061935,53.18548965,52.8660202,,,,,68.13922119,68.75279999,71.51291656,,,,,,,,,,,,47.20355988,,66.66207886,,91.88040924,88.99571991,,81.64894867,81.84831238,81.83601379,,,,,88.39737701,88.77780914,87.47106934,84.62384796,87.35201263,86.07832336,86.01976013,84.48033142,83.35642242,86.26815796,,
Latin America & Caribbean (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,57.96678162,58.16143036,58.15148926,57.90734863,58.22539139,58.28562164,58.72574997,59.02851105,59.5439682,60.42063904,61.64178085,62.1360817,63.68143082,64.08627319,65.06300354,65.92514801,66.89685059,65.3311615,66.51390839,67.5009613,68.07479095,68.50071716,70.91294861,71.94891357,72.40962982,72.6783371,73.03827667,75.40020752,76.03077698,75.99423981,76.40775299,
Lao PDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.91090965,14.4106102,17.09026909,,,20.7225399,22.94174957,25.61882973,27.40164948,28.94129944,29.93564034,33.25616837,34.87220001,35.10673904,34.30762863,35.39818954,36.38237,37.96392059,39.84558868,40.59267044,43.52973175,47.07138824,52.40272141,55.98046875,58.9310112,
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.49323273,69.08213043,69.65583801,70.76396179,69.03914642,69.62787628,64.88538361,,,,,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.69597054,15.4818697,,
Libya,,,,,,,,,,,,13.22033024,15.95872021,20.68498039,28.01730919,33.17222977,41.50767136,45.90826035,52.13122177,55.45254135,57.72014999,55.33848953,,58.44990158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.90378952,62.29478836,60.85562897,60.38740158,63.63793182,62.5916214,67.95400238,68.6769104,77.08950806,80.0222168,82.99120331,83.28408051,82.1252594,81.78468323,80.66667175,,80.50994873,77.99308014,
Latin America & Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,58.54470062,58.77397919,58.81306839,58.52883911,58.76311874,59.23802185,59.6486702,59.49531937,60.00128174,60.8637085,62.06729889,62.47702026,64.06777191,64.52664185,65.56993866,66.46573639,67.46585083,66.04186249,67.21228027,68.19259644,68.75346375,69.11412811,71.41824341,72.35855103,72.80641937,73.03253937,73.342659,75.68209076,76.29640961,76.27420807,76.66716766,
Least developed countries: UN classification,,,,,,,,,,,,,,,,,11.87959003,11.72519016,12.20938015,12.87565041,13.82322025,13.61573029,14.34344959,15.04512024,15.35743999,15.24363041,15.17883015,15.35529041,15.47719002,15.51126957,15.16730022,16.07410049,16.81204987,17.48106003,18.37203979,19.50358009,20.25523949,20.86940956,21.91189003,22.72340965,23.71026993,24.5388298,25.47554016,25.90135956,26.18021965,26.68474007,27.80341911,28.72224045,29.59003067,30.92934036,32.05583954,32.63536072,33.79949188,34.53879166,35.38695145,36.56100082,37.38116074,
Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.50115967,16.3805809,16.69972992,17.3203392,17.55013084,17.52358055,18.20635033,18.37484932,19.05378914,19.55310059,20.44395065,20.83394051,21.85036087,23.10082054,24.62286949,25.62291908,27.40546989,28.3330307,29.44651031,30.43967056,31.2158699,30.89215088,31.31862068,32.16643143,31.84074974,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.00595856,91.97969818,,,,90.65952301,91.8264389,91.15396881,92.3622818,92.11856079,,91.53871918,91.53952789,91.20567322,
Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,58.67200851,,,,,,,,,,,,,,,,,,,,,,,,84.09345245,85.42012024,,,,,,
Lower middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.54925156,41.74010849,42.28036118,43.42501068,45.12958908,46.31280136,47.21403885,48.32434845,50.23175812,51.45043182,51.45317841,53.30516052,55.05891037,56.38756943,57.59617996,57.96324921,58.55784988,58.91651917,
Low & middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.37709045,49.68632126,50.72372818,51.4278717,52.04703903,52.90446091,53.82400894,54.53863907,55.13739014,56.20589066,57.02011108,57.3650589,58.71046066,59.87760925,60.50468063,61.35919952,62.24497986,62.47624969,62.30931091,
Lesotho,,,,,,,,,,,,4.581240177,,6.736390114,,,,9.778499603,9.660949707,11.56709003,12.09368038,12.55638981,13.14484978,11.71195984,11.89387989,12.27548027,12.68696976,,,,,14.94659996,16.85972977,17.78499985,16.74054909,,18.70166969,,14.16977024,18.57163048,20.47686958,22.52679062,23.04204941,23.54978943,24.33138084,25.65410042,25.71931076,26.45907021,28.1260891,30.09827995,32.70169067,34.22612,34.63933182,34.90320969,35.19496918,36.93566132,36.97093964,
Late-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.10643005,70.05523682,70.43193817,70.82720947,70.36978912,70.38973236,71.06040192,71.98127747,72.23323822,73.21096039,74.05046844,75.48935699,77.1181488,78.25724792,78.56899261,79.66911316,82.64891815,82.79788971,82.10487366,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.08933258,85.24298096,,89.39311981,90.54855347,91.83489227,92.77532959,94.84307098,96.51650238,97.42173004,97.37676239,95.84571075,94.82984924,93.95191193,93.63043976,93.44796753,92.83441925,92.17433167,92.64267731,93.42633057,93.80895996,93.71897888,
Luxembourg,,,,,,,,,,,,44.26314926,44.19387817,44.37488174,44.90214157,55.42113876,56.31356812,57.35546875,58.51042175,,,,67.68718719,68.13755035,68.39266205,,67.49009705,66.99334717,60.96870041,,,,,,,65.99028778,69.39835358,69.35205841,,83.97039795,83.93833923,80.66896057,79.99208069,80.10575867,79.7212677,82.97075653,83.49788666,84.15016937,85.02776337,,86.81739807,86.47168732,85.81365967,85.45172882,84.61454773,84.14353943,,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.85201263,,,,,,,,,,,,,,87.9037323,85.5043869,84.22952271,84.09020233,83.72144318,88.33666229,90.8201828,92.76551819,,
"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.36861038,,56.26475143,,,,,,,65.24115753,68.82817841,71.05576324,70.28022766,69.99112701,69.63240814,69.23204803,68.83068085,68.59446716,68.34966278,69.81237793,72.29953766,74.60333252,74.90740967,75.2598114,76.09638214,78.02655029,82.35476685,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.90246964,42.26667023,45.07762146,47.23534012,,50.93595123,53.78129959,56.65935135,,,,,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24249268,78.03684998,78.91573334,80.06646729,81.07952881,81.78983307,81.34887695,80.55400848,83.4985199,79.5591507,78.62413788,77.74841309,77.90899658,77.19155121,76.86421204,76.40055847,,
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.29953003,,21.80846977,23.29578972,24.93750954,,29.93667984,30.99366951,,31.01515007,30.28808975,30.14792061,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.39150047,36.86516953,,47.20893097,,,,,,,,,,,,,,,
Middle East & North Africa,,,,,,,,,,,22.21684074,22.1430397,24.24430084,25.91077042,26.87726974,28.8115406,30.75329971,32.78607941,34.6905098,35.87527084,36.79114151,37.38161087,38.63362885,39.54793167,40.53424835,41.67195129,43.49676132,44.76065063,45.47951889,46.62578964,49.19522095,49.72217941,49.74105835,51.3568306,53.9023819,54.60232162,55.15623093,56.6967392,58.36954117,60.00923157,61.2166214,62.02548981,62.60110855,63.55867004,64.7784729,64.77577209,65.1486969,64.99584961,66.6800766,68.7898407,69.11486816,71.76817322,72.08335876,69.75200653,70.34098053,69.50917816,69.9438324,
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,44.94593048,45.26192093,44.50252151,42.96072006,43.86339951,43.60820007,,,45.49578857,47.33927155,49.48590851,,,53.9038887,55.09954071,,59.18613815,61.72132111,63.34251022,64.71737671,65.89090729,67.14376831,67.85939789,67.81659698,67.86527252,67.84938049,68.34979248,71.46376038,73.26674652,75.6056366,77.15180969,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.65225983,,,,,63.00727844,,,,,,,,64.46130371,63.26475906,
Middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.38304901,52.73569107,53.82183075,54.57093048,55.19163132,56.14899063,57.13475037,57.88888168,58.50949097,59.72134018,60.56811142,60.98308182,62.50682068,63.86022949,64.60784149,65.76943207,66.86717987,67.13217926,67.10520935,
"Macedonia, FYR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.93036652,,,,,,,,,,,,
Mali,,,,,,,,,,,,3.5785501,3.612879992,4.007689953,3.958960056,,,,,,,,,,,,,,,,,5.536819935,,,,,,,,,,,,,,,,,27.63281059,28.71537971,30.60415077,31.9184494,,33.05659866,34.95795059,31.31882095,32.48918915,
Malta,,,,,,,,,,,,50.82170105,59.4067688,61.16165924,62.5175209,69.32398224,71.71881866,68.58222961,66.31472015,64.19428253,67.43460846,64.96337128,70.68965912,73.77133942,75.900177,75.78015137,73.67047882,72.54055023,72.66059875,74.61691284,76.66359711,77.1241684,79.75993347,79.73323822,79.78222656,80.66873932,79.50019073,80.66564178,80.41416931,80.43450928,82.54508972,81.69519043,82.65760803,86.72950745,88.00366211,88.05291748,85.84143829,,80.18979645,,83.60569,,88.72936249,87.63021088,88.06160736,88.78511047,89.48104095,
Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01291084,33.4083519,36.33185959,36.15106964,36.82141876,41.34154129,41.97299957,44.25548172,44.64347839,46.59180832,46.10496902,46.35779953,,,,49.37152863,,,56.4957695
Middle East & North Africa (excluding high income),,,,,,,,,,,21.24356079,21.19961929,23.46611023,25.2791996,26.31765938,28.39270973,30.45907974,32.60002899,34.62360001,35.87363815,36.71878815,37.21992874,38.4262085,39.24663162,40.18210983,41.27299881,43.16521072,44.47835159,45.15061951,46.27172089,48.97624969,49.5037384,49.49901962,51.05780029,53.63581848,54.20518875,54.66468048,56.21480942,57.89250183,59.52190018,60.6615715,61.39707947,61.87546158,62.77880859,63.9582901,63.80213165,64.10146332,63.77988052,65.44949341,67.58538055,67.67521667,70.38781738,70.53959656,67.64943695,68.06957245,67.08177948,67.56173706,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.04222107,
Mongolia,,,,,,,,,,,,,,,,,,,,,78.88562012,,,,,,,,,,,,,,,59.40625,60.71197128,57.52119827,58.89775848,58.1652298,62.02799988,67.90625,71.64124298,76.57247925,80.70427704,82.74021912,81.88363647,,,,,,,,,,92.2634964,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.318160057,6.368219852,6.19919014,6.472189903,,,,2.724900007,3.234280109,3.473469973,4.313549995,,4.072380066,6.942979813,8.765749931,10.32096958,11.88957977,14.16536999,15.49730968,16.56253052,16.95303917,19.35874939,19.72855949,18.88368988,,
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.57437038,13.63286018,,13.03938007,14.15818024,14.36886024,,,,,,21.75861931,21.34490967,22.90485954,24.12542915,26.53043938,
Mauritius,,,,,,,,,,,,,,,,,,,,,,42.16659927,41.36568832,,,,,,,,,,,,,,,,64.42642212,66.43443298,68.24066925,70.4182663,73.48703766,,79.38137054,,,,,,,,,,,85.34866333,84.29730988,
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.18424034,28.8155899,29.55026054,26.54116058,25.48772049,,23.04681015,22.29339027,23.58213997,23.76446915,25.75477982,26.14565086,27.45619965,28.33823967,28.73693085,30.95021057,31.78763008,32.55754852,31.4475193,
Malaysia,,,,,,,,,,,37.12490845,39.6772995,41.50492859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.08512878,73.3864212,73.79656219,
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,87.88337708,88.08895111,86.87586975,85.66425323,84.44724274,84.4229126,86.38038635,88.38617706,89.55690002,89.69374084,89.05101776,88.74739838,88.44138336,87.01418304,86.86258698,87.30381012,85.62420654,88.44911194,88.97966003,88.50936127,88.05444336,88.15222168,88.3316803,87.79322815,86.62815857,87.54792786,87.76480103,88.43795013,89.11473083,91.00492096,91.5827179,
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.80805969,,,36.0221405,39.03490067,42.78966904,44.57759094,50.15213013,47.11817169,48.23423004,49.85488129,50.04684067,51.11999893,,,,,,,,,,
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,,,,,,,,,,,,,,,1.398949981,,1.688040018,2.113790035,2.535670042,3.068150043,,3.500790119,,,,,,,,,5.464550018,5.897729874,,,,,,5.481359959,,5.444809914,,5.35243988,5.567409992,6.194819927,7.570449829,8.582010269,,8.974539757,9.648539543,9.822870255,11.14358044,11.81260967,,,15.5323801,17.02166939,,
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,,,,,,,,,,,,11.74384022,,,,,,,,,20.26642036,,,19.24860001,17.83675003,16.82571983,18.13398933,20.1982193,,21.02975082,,,,,,,,,,,34.99354172,36.70978928,38.83486176,,41.84278107,44.32629013,46.22983932,,,,48.91962814,,,,,,,
Netherlands,,,,,,,,,,,,69.13764191,71.87651825,73.69326019,75.69931793,76.82385254,80.04421997,81.16168213,81.52763367,81.40866852,81.09597015,81.1448822,82.12824249,83.47393036,85.22299957,85.32611847,88.60144806,88.32141113,86.30728912,84.68840027,83.74738312,83.69098663,84.40415192,85.83392334,,90.9278717,90.87457275,89.45088196,,90.99442291,,,89.33101654,88.12664032,88.73561859,86.90699768,88.55384064,88.5412674,88.17595673,87.63249969,87.87838745,89.02126312,89.58264923,90.67134094,91.12242126,92.54351807,93.17266083,
Norway,,,,,,,,,,,,,,,,,,,80.76859283,82.06105804,,83.48026276,84.03964233,,85.29788208,85.90368652,85.99372864,85.14762878,84.54219055,84.98539734,87.25721741,87.62744904,88.81443024,90.64369202,,,,96.5631485,96.16021729,95.27329254,94.75798035,94.36782837,94.16887665,95.10527039,96.11467743,96.75623322,97.16458893,97.4675293,96.67514801,95.73493195,95.29868317,94.86901093,94.48204041,95.01599121,95.35028839,95.46247101,95.69760132,
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.76279068,48.11587143,,50.48534012,54.74349976,57.69469833,58.83581161,59.69046021,60.39987946,54.37401962,55.28712082
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,72.06118774,,67.47648621,
New Zealand,,,,,,,,,,,,,,,,,,80.49555969,,80.48634338,79.70358276,80.31429291,81.07884216,83.40437317,83.13237762,82.20806122,82.24350739,82.509758,83.57917023,84.07039642,84.59661102,86.5289917,87.54688263,,92.27580261,89.88124847,93.05110931,91.59493256,90.69225311,,,,91.51582336,,,,,,,94.68702698,94.73175812,95.69236755,94.98548889,94.64447021,94.71051025,95.32171631,96.08114624,
OECD members,,,,,,,,,,,,,,,,,,70.4016037,70.84677124,70.02639771,73.06149292,73.37486267,74.59426117,75.01611328,75.72319031,75.84967804,76.68080139,76.99440002,76.5811615,76.19394684,76.07639313,76.93289185,77.84642792,79.74085236,81.56652069,82.14636993,82.42172241,82.34448242,81.99968719,81.99397278,82.82940674,84.01219177,84.18454742,85.45993042,86.15621185,86.85456848,86.93280029,86.98748779,87.20819855,86.73577118,86.95826721,87.18596649,86.96539307,88.29273224,88.98750305,89.8791275,90.27481079,
